date,color,quantity_sold
2024-06-26,green,5
2024-06-26,yellow,6
2024-06-26,black,14
2024-06-26,white,10
2024-06-26,purple,12
2024-06-26,orange,6
2024-06-26,pink,8
2024-06-26,gray,10
2024-06-26,brown,1
2024-06-26,cyan,7
2024-06-26,magenta,3
2024-06-26,navy,10
2024-06-26,teal,8
2024-06-26,maroon,9
2024-06-26,lime,7
2024-06-26,gold,15
2024-06-26,silver,5
2024-06-26,beige,7
2024-06-26,turquoise,3
2024-06-26,indigo,6
2024-06-27,red,11
2024-06-27,blue,3
2024-06-27,green,7
2024-06-27,yellow,3
2024-06-27,black,6
2024-06-27,white,8
2024-06-27,purple,4
2024-06-27,orange,10
2024-06-27,pink,1
2024-06-27,gray,5
2024-06-27,brown,3
2024-06-27,cyan,8
2024-06-27,magenta,3
2024-06-27,navy,6
2024-06-27,teal,8
2024-06-27,maroon,10
2024-06-27,lime,3
2024-06-27,gold,4
2024-06-27,silver,8
2024-06-27,beige,5
2024-06-27,turquoise,5
2024-06-27,indigo,1
2024-06-28,red,6
2024-06-28,blue,0
2024-06-28,green,7
2024-06-28,yellow,2
2024-06-28,black,13
2024-06-28,white,5
2024-06-28,purple,2
2024-06-28,orange,10
2024-06-28,pink,1
2024-06-28,gray,7
2024-06-28,brown,7
2024-06-28,cyan,3
2024-06-28,magenta,1
2024-06-28,navy,10
2024-06-28,teal,1
2024-06-28,maroon,0
2024-06-28,lime,9
2024-06-28,gold,9
2024-06-28,silver,4
2024-06-28,beige,2
2024-06-28,turquoise,11
2024-06-28,indigo,6
2024-06-29,red,12
2024-06-29,blue,10
2024-06-29,green,8
2024-06-29,yellow,5
2024-06-29,black,12
2024-06-29,white,8
2024-06-29,purple,4
2024-06-29,orange,4
2024-06-29,pink,7
2024-06-29,gray,8
2024-06-29,brown,3
2024-06-29,cyan,0
2024-06-29,magenta,9
2024-06-29,navy,5
2024-06-29,teal,9
2024-06-29,maroon,4
2024-06-29,lime,8
2024-06-29,gold,5
2024-06-29,silver,9
2024-06-29,beige,0
2024-06-29,turquoise,6
2024-06-29,indigo,2
2024-06-30,red,10
2024-06-30,blue,2
2024-06-30,green,9
2024-06-30,yellow,12
2024-06-30,black,7
2024-06-30,white,8
2024-06-30,purple,6
2024-06-30,orange,3
2024-06-30,pink,2
2024-06-30,gray,5
2024-06-30,brown,7
2024-06-30,cyan,0
2024-06-30,magenta,5
2024-06-30,navy,6
2024-06-30,teal,12
2024-06-30,maroon,5
2024-06-30,lime,9
2024-06-30,gold,9
2024-06-30,silver,8
2024-06-30,beige,4
2024-06-30,turquoise,6
2024-06-30,indigo,7
2024-07-01,red,14
2024-07-01,blue,8
2024-07-01,green,4
2024-07-01,yellow,3
2024-07-01,black,8
2024-07-01,white,9
2024-07-01,purple,5
2024-07-01,orange,5
2024-07-01,pink,5
2024-07-01,gray,7
2024-07-01,brown,8
2024-07-01,cyan,0
2024-07-01,magenta,7
2024-07-01,navy,2
2024-07-01,teal,2
2024-07-01,maroon,11
2024-07-01,lime,5
2024-07-01,gold,13
2024-07-01,silver,10
2024-07-01,beige,7
2024-07-01,turquoise,4
2024-07-01,indigo,6
2024-07-02,red,8
2024-07-02,blue,6
2024-07-02,green,4
2024-07-02,yellow,10
2024-07-02,black,4
2024-07-02,white,0
2024-07-02,purple,7
2024-07-02,orange,3
2024-07-02,pink,8
2024-07-02,gray,6
2024-07-02,brown,4
2024-07-02,cyan,2
2024-07-02,magenta,3
2024-07-02,navy,8
2024-07-02,teal,2
2024-07-02,maroon,5
2024-07-02,lime,9
2024-07-02,gold,13
2024-07-02,silver,6
2024-07-02,beige,9
2024-07-02,turquoise,0
2024-07-02,indigo,8
2024-07-03,red,12
2024-07-03,blue,11
2024-07-03,green,2
2024-07-03,yellow,8
2024-07-03,black,13
2024-07-03,white,11
2024-07-03,purple,8
2024-07-03,orange,10
2024-07-03,pink,6
2024-07-03,gray,8
2024-07-03,brown,5
2024-07-03,cyan,1
2024-07-03,magenta,2
2024-07-03,navy,0
2024-07-03,teal,3
2024-07-03,maroon,9
2024-07-03,lime,4
2024-07-03,gold,16
2024-07-03,silver,11
2024-07-03,beige,0
2024-07-03,turquoise,11
2024-07-03,indigo,7
2024-07-04,red,7
2024-07-04,blue,2
2024-07-04,green,8
2024-07-04,yellow,6
2024-07-04,black,6
2024-07-04,white,2
2024-07-04,purple,11
2024-07-04,orange,3
2024-07-04,pink,5
2024-07-04,gray,7
2024-07-04,brown,2
2024-07-04,cyan,6
2024-07-04,magenta,5
2024-07-04,navy,7
2024-07-04,teal,9
2024-07-04,maroon,11
2024-07-04,lime,7
2024-07-04,gold,11
2024-07-04,silver,6
2024-07-04,beige,2
2024-07-04,turquoise,8
2024-07-04,indigo,6
2024-07-05,red,11
2024-07-05,blue,3
2024-07-05,green,9
2024-07-05,yellow,1
2024-07-05,black,7
2024-07-05,white,11
2024-07-05,purple,9
2024-07-05,orange,6
2024-07-05,pink,11
2024-07-05,gray,3
2024-07-05,brown,5
2024-07-05,cyan,1
2024-07-05,magenta,9
2024-07-05,navy,0
2024-07-05,teal,7
2024-07-05,maroon,3
2024-07-05,lime,5
2024-07-05,gold,7
2024-07-05,silver,10
2024-07-05,beige,5
2024-07-05,turquoise,5
2024-07-05,indigo,3
2024-07-06,red,9
2024-07-06,blue,3
2024-07-06,green,1
2024-07-06,yellow,11
2024-07-06,black,10
2024-07-06,white,2
2024-07-06,purple,6
2024-07-06,orange,2
2024-07-06,pink,6
2024-07-06,gray,1
2024-07-06,brown,0
2024-07-06,cyan,8
2024-07-06,magenta,5
2024-07-06,navy,5
2024-07-06,teal,0
2024-07-06,maroon,3
2024-07-06,lime,8
2024-07-06,gold,6
2024-07-06,silver,5
2024-07-06,beige,7
2024-07-06,turquoise,10
2024-07-06,indigo,0
2024-07-07,red,6
2024-07-07,blue,9
2024-07-07,green,3
2024-07-07,yellow,9
2024-07-07,black,12
2024-07-07,white,8
2024-07-07,purple,7
2024-07-07,orange,1
2024-07-07,pink,8
2024-07-07,gray,9
2024-07-07,brown,10
2024-07-07,cyan,8
2024-07-07,magenta,0
2024-07-07,navy,12
2024-07-07,teal,3
2024-07-07,maroon,7
2024-07-07,lime,10
2024-07-07,gold,14
2024-07-07,silver,8
2024-07-07,beige,2
2024-07-07,turquoise,8
2024-07-07,indigo,7
2024-07-08,red,10
2024-07-08,blue,9
2024-07-08,green,5
2024-07-08,yellow,8
2024-07-08,black,13
2024-07-08,white,6
2024-07-08,purple,3
2024-07-08,orange,10
2024-07-08,pink,9
2024-07-08,gray,11
2024-07-08,brown,8
2024-07-08,cyan,2
2024-07-08,magenta,10
2024-07-08,navy,7
2024-07-08,teal,8
2024-07-08,maroon,2
2024-07-08,lime,2
2024-07-08,gold,9
2024-07-08,silver,4
2024-07-08,beige,2
2024-07-08,turquoise,0
2024-07-08,indigo,8
2024-07-09,red,7
2024-07-09,blue,1
2024-07-09,green,0
2024-07-09,yellow,1
2024-07-09,black,8
2024-07-09,white,1
2024-07-09,purple,0
2024-07-09,orange,8
2024-07-09,pink,0
2024-07-09,gray,2
2024-07-09,brown,9
2024-07-09,cyan,0
2024-07-09,magenta,2
2024-07-09,navy,4
2024-07-09,teal,2
2024-07-09,maroon,5
2024-07-09,lime,9
2024-07-09,gold,13
2024-07-09,silver,3
2024-07-09,beige,9
2024-07-09,turquoise,10
2024-07-09,indigo,6
2024-07-10,red,10
2024-07-10,blue,5
2024-07-10,green,0
2024-07-10,yellow,7
2024-07-10,black,8
2024-07-10,white,1
2024-07-10,purple,3
2024-07-10,orange,2
2024-07-10,pink,4
2024-07-10,gray,2
2024-07-10,brown,4
2024-07-10,cyan,9
2024-07-10,magenta,1
2024-07-10,navy,6
2024-07-10,teal,6
2024-07-10,maroon,10
2024-07-10,lime,6
2024-07-10,gold,11
2024-07-10,silver,2
2024-07-10,beige,2
2024-07-10,turquoise,8
2024-07-10,indigo,9
2024-07-11,red,9
2024-07-11,blue,5
2024-07-11,green,7
2024-07-11,yellow,3
2024-07-11,black,5
2024-07-11,white,10
2024-07-11,purple,9
2024-07-11,orange,8
2024-07-11,pink,1
2024-07-11,gray,9
2024-07-11,brown,3
2024-07-11,cyan,1
2024-07-11,magenta,1
2024-07-11,navy,9
2024-07-11,teal,2
2024-07-11,maroon,5
2024-07-11,lime,8
2024-07-11,gold,10
2024-07-11,silver,8
2024-07-11,beige,5
2024-07-11,turquoise,10
2024-07-11,indigo,4
2024-07-12,red,9
2024-07-12,blue,3
2024-07-12,green,2
2024-07-12,yellow,2
2024-07-12,black,9
2024-07-12,white,8
2024-07-12,purple,9
2024-07-12,orange,3
2024-07-12,pink,3
2024-07-12,gray,8
2024-07-12,brown,3
2024-07-12,cyan,2
2024-07-12,magenta,4
2024-07-12,navy,6
2024-07-12,teal,0
2024-07-12,maroon,2
2024-07-12,lime,9
2024-07-12,gold,4
2024-07-12,silver,5
2024-07-12,beige,4
2024-07-12,turquoise,3
2024-07-12,indigo,9
2024-07-13,red,12
2024-07-13,blue,4
2024-07-13,green,5
2024-07-13,yellow,0
2024-07-13,black,7
2024-07-13,white,12
2024-07-13,purple,11
2024-07-13,orange,2
2024-07-13,pink,7
2024-07-13,gray,2
2024-07-13,brown,2
2024-07-13,cyan,5
2024-07-13,magenta,6
2024-07-13,navy,6
2024-07-13,teal,3
2024-07-13,maroon,8
2024-07-13,lime,0
2024-07-13,gold,16
2024-07-13,silver,11
2024-07-13,beige,4
2024-07-13,turquoise,3
2024-07-13,indigo,4
2024-07-14,red,15
2024-07-14,blue,1
2024-07-14,green,4
2024-07-14,yellow,0
2024-07-14,black,11
2024-07-14,white,5
2024-07-14,purple,8
2024-07-14,orange,4
2024-07-14,pink,2
2024-07-14,gray,11
2024-07-14,brown,1
2024-07-14,cyan,8
2024-07-14,magenta,2
2024-07-14,navy,3
2024-07-14,teal,4
2024-07-14,maroon,9
2024-07-14,lime,1
2024-07-14,gold,5
2024-07-14,silver,11
2024-07-14,beige,0
2024-07-14,turquoise,7
2024-07-14,indigo,2
2024-07-15,red,14
2024-07-15,blue,4
2024-07-15,green,3
2024-07-15,yellow,1
2024-07-15,black,15
2024-07-15,white,6
2024-07-15,purple,3
2024-07-15,orange,10
2024-07-15,pink,3
2024-07-15,gray,3
2024-07-15,brown,8
2024-07-15,cyan,4
2024-07-15,magenta,9
2024-07-15,navy,5
2024-07-15,teal,6
2024-07-15,maroon,4
2024-07-15,lime,9
2024-07-15,gold,15
2024-07-15,silver,0
2024-07-15,beige,4
2024-07-15,turquoise,5
2024-07-15,indigo,10
2024-07-16,red,15
2024-07-16,blue,8
2024-07-16,green,6
2024-07-16,yellow,2
2024-07-16,black,15
2024-07-16,white,1
2024-07-16,purple,2
2024-07-16,orange,9
2024-07-16,pink,4
2024-07-16,gray,4
2024-07-16,brown,8
2024-07-16,cyan,2
2024-07-16,magenta,2
2024-07-16,navy,1
2024-07-16,teal,6
2024-07-16,maroon,10
2024-07-16,lime,6
2024-07-16,gold,13
2024-07-16,silver,8
2024-07-16,beige,9
2024-07-16,turquoise,8
2024-07-16,indigo,4
2024-07-17,red,7
2024-07-17,blue,10
2024-07-17,green,9
2024-07-17,yellow,11
2024-07-17,black,10
2024-07-17,white,1
2024-07-17,purple,4
2024-07-17,orange,10
2024-07-17,pink,4
2024-07-17,gray,9
2024-07-17,brown,6
2024-07-17,cyan,3
2024-07-17,magenta,0
2024-07-17,navy,0
2024-07-17,teal,10
2024-07-17,maroon,0
2024-07-17,lime,9
2024-07-17,gold,9
2024-07-17,silver,6
2024-07-17,beige,5
2024-07-17,turquoise,8
2024-07-17,indigo,5
2024-07-18,red,9
2024-07-18,blue,10
2024-07-18,green,0
2024-07-18,yellow,2
2024-07-18,black,5
2024-07-18,white,11
2024-07-18,purple,6
2024-07-18,orange,11
2024-07-18,pink,8
2024-07-18,gray,6
2024-07-18,brown,7
2024-07-18,cyan,1
2024-07-18,magenta,10
2024-07-18,navy,8
2024-07-18,teal,3
2024-07-18,maroon,1
2024-07-18,lime,6
2024-07-18,gold,11
2024-07-18,silver,7
2024-07-18,beige,9
2024-07-18,turquoise,0
2024-07-18,indigo,0
2024-07-19,red,9
2024-07-19,blue,3
2024-07-19,green,5
2024-07-19,yellow,3
2024-07-19,black,10
2024-07-19,white,0
2024-07-19,purple,10
2024-07-19,orange,9
2024-07-19,pink,4
2024-07-19,gray,0
2024-07-19,brown,11
2024-07-19,cyan,8
2024-07-19,magenta,4
2024-07-19,navy,6
2024-07-19,teal,7
2024-07-19,maroon,5
2024-07-19,lime,7
2024-07-19,gold,12
2024-07-19,silver,6
2024-07-19,beige,5
2024-07-19,turquoise,9
2024-07-19,indigo,5
2024-07-20,red,14
2024-07-20,blue,7
2024-07-20,green,8
2024-07-20,yellow,7
2024-07-20,black,15
2024-07-20,white,1
2024-07-20,purple,3
2024-07-20,orange,6
2024-07-20,pink,11
2024-07-20,gray,1
2024-07-20,brown,1
2024-07-20,cyan,5
2024-07-20,magenta,1
2024-07-20,navy,1
2024-07-20,teal,3
2024-07-20,maroon,9
2024-07-20,lime,11
2024-07-20,gold,9
2024-07-20,silver,9
2024-07-20,beige,2
2024-07-20,turquoise,12
2024-07-20,indigo,5
2024-07-21,red,7
2024-07-21,blue,2
2024-07-21,green,6
2024-07-21,yellow,0
2024-07-21,black,14
2024-07-21,white,9
2024-07-21,purple,9
2024-07-21,orange,5
2024-07-21,pink,0
2024-07-21,gray,9
2024-07-21,brown,3
2024-07-21,cyan,0
2024-07-21,magenta,6
2024-07-21,navy,2
2024-07-21,teal,6
2024-07-21,maroon,4
2024-07-21,lime,1
2024-07-21,gold,10
2024-07-21,silver,1
2024-07-21,beige,7
2024-07-21,turquoise,11
2024-07-21,indigo,2
2024-07-22,red,7
2024-07-22,blue,6
2024-07-22,green,5
2024-07-22,yellow,9
2024-07-22,black,13
2024-07-22,white,3
2024-07-22,purple,11
2024-07-22,orange,9
2024-07-22,pink,6
2024-07-22,gray,3
2024-07-22,brown,4
2024-07-22,cyan,0
2024-07-22,magenta,9
2024-07-22,navy,9
2024-07-22,teal,2
2024-07-22,maroon,0
2024-07-22,lime,7
2024-07-22,gold,5
2024-07-22,silver,3
2024-07-22,beige,3
2024-07-22,turquoise,10
2024-07-22,indigo,10
2024-07-23,red,15
2024-07-23,blue,7
2024-07-23,green,1
2024-07-23,yellow,7
2024-07-23,black,9
2024-07-23,white,9
2024-07-23,purple,7
2024-07-23,orange,6
2024-07-23,pink,6
2024-07-23,gray,7
2024-07-23,brown,2
2024-07-23,cyan,4
2024-07-23,magenta,11
2024-07-23,navy,9
2024-07-23,teal,7
2024-07-23,maroon,2
2024-07-23,lime,7
2024-07-23,gold,6
2024-07-23,silver,7
2024-07-23,beige,7
2024-07-23,turquoise,11
2024-07-23,indigo,7
2024-07-24,red,14
2024-07-24,blue,6
2024-07-24,green,0
2024-07-24,yellow,7
2024-07-24,black,11
2024-07-24,white,7
2024-07-24,purple,9
2024-07-24,orange,7
2024-07-24,pink,11
2024-07-24,gray,9
2024-07-24,brown,2
2024-07-24,cyan,0
2024-07-24,magenta,3
2024-07-24,navy,0
2024-07-24,teal,2
2024-07-24,maroon,3
2024-07-24,lime,4
2024-07-24,gold,15
2024-07-24,silver,5
2024-07-24,beige,7
2024-07-24,turquoise,6
2024-07-24,indigo,10
2024-07-25,red,10
2024-07-25,blue,8
2024-07-25,green,7
2024-07-25,yellow,9
2024-07-25,black,7
2024-07-25,white,0
2024-07-25,purple,5
2024-07-25,orange,10
2024-07-25,pink,9
2024-07-25,gray,6
2024-07-25,brown,9
2024-07-25,cyan,0
2024-07-25,magenta,6
2024-07-25,navy,0
2024-07-25,teal,12
2024-07-25,maroon,3
2024-07-25,lime,4
2024-07-25,gold,6
2024-07-25,silver,10
2024-07-25,beige,2
2024-07-25,turquoise,11
2024-07-25,indigo,1
2024-07-26,red,10
2024-07-26,blue,8
2024-07-26,green,0
2024-07-26,yellow,2
2024-07-26,black,15
2024-07-26,white,1
2024-07-26,purple,9
2024-07-26,orange,4
2024-07-26,pink,3
2024-07-26,gray,5
2024-07-26,brown,10
2024-07-26,cyan,0
2024-07-26,magenta,1
2024-07-26,navy,11
2024-07-26,teal,8
2024-07-26,maroon,9
2024-07-26,lime,6
2024-07-26,gold,4
2024-07-26,silver,6
2024-07-26,beige,4
2024-07-26,turquoise,0
2024-07-26,indigo,10
2024-07-27,red,15
2024-07-27,blue,8
2024-07-27,green,0
2024-07-27,yellow,3
2024-07-27,black,16
2024-07-27,white,8
2024-07-27,purple,9
2024-07-27,orange,7
2024-07-27,pink,8
2024-07-27,gray,2
2024-07-27,brown,5
2024-07-27,cyan,8
2024-07-27,magenta,4
2024-07-27,navy,3
2024-07-27,teal,4
2024-07-27,maroon,3
2024-07-27,lime,3
2024-07-27,gold,5
2024-07-27,silver,0
2024-07-27,beige,3
2024-07-27,turquoise,1
2024-07-27,indigo,7
2024-07-28,red,14
2024-07-28,blue,1
2024-07-28,green,5
2024-07-28,yellow,10
2024-07-28,black,12
2024-07-28,white,5
2024-07-28,purple,3
2024-07-28,orange,9
2024-07-28,pink,11
2024-07-28,gray,4
2024-07-28,brown,1
2024-07-28,cyan,0
2024-07-28,magenta,10
2024-07-28,navy,2
2024-07-28,teal,9
2024-07-28,maroon,7
2024-07-28,lime,5
2024-07-28,gold,7
2024-07-28,silver,3
2024-07-28,beige,0
2024-07-28,turquoise,9
2024-07-28,indigo,3
2024-07-29,red,13
2024-07-29,blue,5
2024-07-29,green,3
2024-07-29,yellow,0
2024-07-29,black,5
2024-07-29,white,3
2024-07-29,purple,5
2024-07-29,orange,5
2024-07-29,pink,7
2024-07-29,gray,3
2024-07-29,brown,10
2024-07-29,cyan,10
2024-07-29,magenta,9
2024-07-29,navy,10
2024-07-29,teal,9
2024-07-29,maroon,3
2024-07-29,lime,4
2024-07-29,gold,16
2024-07-29,silver,8
2024-07-29,beige,4
2024-07-29,turquoise,9
2024-07-29,indigo,5
2024-07-30,red,14
2024-07-30,blue,3
2024-07-30,green,4
2024-07-30,yellow,12
2024-07-30,black,16
2024-07-30,white,6
2024-07-30,purple,7
2024-07-30,orange,7
2024-07-30,pink,5
2024-07-30,gray,5
2024-07-30,brown,5
2024-07-30,cyan,3
2024-07-30,magenta,9
2024-07-30,navy,5
2024-07-30,teal,4
2024-07-30,maroon,7
2024-07-30,lime,6
2024-07-30,gold,15
2024-07-30,silver,4
2024-07-30,beige,0
2024-07-30,turquoise,2
2024-07-30,indigo,12
2024-07-31,red,14
2024-07-31,blue,8
2024-07-31,green,0
2024-07-31,yellow,10
2024-07-31,black,7
2024-07-31,white,3
2024-07-31,purple,4
2024-07-31,orange,2
2024-07-31,pink,8
2024-07-31,gray,9
2024-07-31,brown,5
2024-07-31,cyan,4
2024-07-31,magenta,4
2024-07-31,navy,6
2024-07-31,teal,3
2024-07-31,maroon,9
2024-07-31,lime,5
2024-07-31,gold,5
2024-07-31,silver,8
2024-07-31,beige,3
2024-07-31,turquoise,5
2024-07-31,indigo,1
2024-08-01,red,16
2024-08-01,blue,8
2024-08-01,green,8
2024-08-01,yellow,5
2024-08-01,black,13
2024-08-01,white,11
2024-08-01,purple,7
2024-08-01,orange,6
2024-08-01,pink,10
2024-08-01,gray,0
2024-08-01,brown,3
2024-08-01,cyan,6
2024-08-01,magenta,6
2024-08-01,navy,10
2024-08-01,teal,5
2024-08-01,maroon,0
2024-08-01,lime,9
2024-08-01,gold,8
2024-08-01,silver,8
2024-08-01,beige,0
2024-08-01,turquoise,0
2024-08-01,indigo,0
2024-08-02,red,8
2024-08-02,blue,5
2024-08-02,green,8
2024-08-02,yellow,0
2024-08-02,black,9
2024-08-02,white,6
2024-08-02,purple,2
2024-08-02,orange,6
2024-08-02,pink,3
2024-08-02,gray,2
2024-08-02,brown,7
2024-08-02,cyan,0
2024-08-02,magenta,3
2024-08-02,navy,4
2024-08-02,teal,6
2024-08-02,maroon,6
2024-08-02,lime,3
2024-08-02,gold,13
2024-08-02,silver,4
2024-08-02,beige,0
2024-08-02,turquoise,0
2024-08-02,indigo,9
2024-08-03,red,5
2024-08-03,blue,7
2024-08-03,green,3
2024-08-03,yellow,8
2024-08-03,black,4
2024-08-03,white,6
2024-08-03,purple,12
2024-08-03,orange,6
2024-08-03,pink,0
2024-08-03,gray,3
2024-08-03,brown,12
2024-08-03,cyan,5
2024-08-03,magenta,0
2024-08-03,navy,1
2024-08-03,teal,2
2024-08-03,maroon,11
2024-08-03,lime,3
2024-08-03,gold,11
2024-08-03,silver,5
2024-08-03,beige,2
2024-08-03,turquoise,4
2024-08-03,indigo,5
2024-08-04,red,9
2024-08-04,blue,1
2024-08-04,green,3
2024-08-04,yellow,8
2024-08-04,black,7
2024-08-04,white,11
2024-08-04,purple,7
2024-08-04,orange,4
2024-08-04,pink,2
2024-08-04,gray,8
2024-08-04,brown,10
2024-08-04,cyan,5
2024-08-04,magenta,6
2024-08-04,navy,6
2024-08-04,teal,8
2024-08-04,maroon,6
2024-08-04,lime,8
2024-08-04,gold,15
2024-08-04,silver,1
2024-08-04,beige,1
2024-08-04,turquoise,6
2024-08-04,indigo,3
2024-08-05,red,11
2024-08-05,blue,8
2024-08-05,green,0
2024-08-05,yellow,12
2024-08-05,black,7
2024-08-05,white,4
2024-08-05,purple,5
2024-08-05,orange,5
2024-08-05,pink,6
2024-08-05,gray,9
2024-08-05,brown,9
2024-08-05,cyan,5
2024-08-05,magenta,3
2024-08-05,navy,3
2024-08-05,teal,3
2024-08-05,maroon,2
2024-08-05,lime,5
2024-08-05,gold,7
2024-08-05,silver,12
2024-08-05,beige,6
2024-08-05,turquoise,6
2024-08-05,indigo,7
2024-08-06,red,12
2024-08-06,blue,5
2024-08-06,green,1
2024-08-06,yellow,6
2024-08-06,black,9
2024-08-06,white,4
2024-08-06,purple,8
2024-08-06,orange,11
2024-08-06,pink,5
2024-08-06,gray,8
2024-08-06,brown,10
2024-08-06,cyan,0
2024-08-06,magenta,4
2024-08-06,navy,6
2024-08-06,teal,7
2024-08-06,maroon,4
2024-08-06,lime,7
2024-08-06,gold,14
2024-08-06,silver,3
2024-08-06,beige,0
2024-08-06,turquoise,10
2024-08-06,indigo,10
2024-08-07,red,14
2024-08-07,blue,5
2024-08-07,green,5
2024-08-07,yellow,5
2024-08-07,black,14
2024-08-07,white,8
2024-08-07,purple,3
2024-08-07,orange,10
2024-08-07,pink,8
2024-08-07,gray,10
2024-08-07,brown,6
2024-08-07,cyan,7
2024-08-07,magenta,4
2024-08-07,navy,1
2024-08-07,teal,5
2024-08-07,maroon,8
2024-08-07,lime,1
2024-08-07,gold,14
2024-08-07,silver,4
2024-08-07,beige,3
2024-08-07,turquoise,5
2024-08-07,indigo,3
2024-08-08,red,10
2024-08-08,blue,11
2024-08-08,green,8
2024-08-08,yellow,6
2024-08-08,black,13
2024-08-08,white,4
2024-08-08,purple,10
2024-08-08,orange,10
2024-08-08,pink,2
2024-08-08,gray,9
2024-08-08,brown,4
2024-08-08,cyan,9
2024-08-08,magenta,1
2024-08-08,navy,1
2024-08-08,teal,1
2024-08-08,maroon,6
2024-08-08,lime,7
2024-08-08,gold,13
2024-08-08,silver,8
2024-08-08,beige,3
2024-08-08,turquoise,0
2024-08-08,indigo,11
2024-08-09,red,16
2024-08-09,blue,11
2024-08-09,green,5
2024-08-09,yellow,4
2024-08-09,black,15
2024-08-09,white,9
2024-08-09,purple,7
2024-08-09,orange,9
2024-08-09,pink,8
2024-08-09,gray,7
2024-08-09,brown,4
2024-08-09,cyan,4
2024-08-09,magenta,4
2024-08-09,navy,9
2024-08-09,teal,10
2024-08-09,maroon,4
2024-08-09,lime,3
2024-08-09,gold,10
2024-08-09,silver,3
2024-08-09,beige,4
2024-08-09,turquoise,6
2024-08-09,indigo,4
2024-08-10,red,11
2024-08-10,blue,5
2024-08-10,green,2
2024-08-10,yellow,12
2024-08-10,black,8
2024-08-10,white,6
2024-08-10,purple,8
2024-08-10,orange,6
2024-08-10,pink,8
2024-08-10,gray,6
2024-08-10,brown,7
2024-08-10,cyan,1
2024-08-10,magenta,5
2024-08-10,navy,2
2024-08-10,teal,4
2024-08-10,maroon,6
2024-08-10,lime,5
2024-08-10,gold,9
2024-08-10,silver,1
2024-08-10,beige,0
2024-08-10,turquoise,4
2024-08-10,indigo,4
2024-08-11,red,10
2024-08-11,blue,8
2024-08-11,green,5
2024-08-11,yellow,8
2024-08-11,black,16
2024-08-11,white,8
2024-08-11,purple,3
2024-08-11,orange,7
2024-08-11,pink,4
2024-08-11,gray,5
2024-08-11,brown,12
2024-08-11,cyan,9
2024-08-11,magenta,11
2024-08-11,navy,3
2024-08-11,teal,8
2024-08-11,maroon,2
2024-08-11,lime,5
2024-08-11,gold,5
2024-08-11,silver,8
2024-08-11,beige,4
2024-08-11,turquoise,8
2024-08-11,indigo,3
2024-08-12,red,13
2024-08-12,blue,7
2024-08-12,green,4
2024-08-12,yellow,4
2024-08-12,black,11
2024-08-12,white,8
2024-08-12,purple,6
2024-08-12,orange,11
2024-08-12,pink,6
2024-08-12,gray,1
2024-08-12,brown,8
2024-08-12,cyan,3
2024-08-12,magenta,6
2024-08-12,navy,4
2024-08-12,teal,1
2024-08-12,maroon,6
2024-08-12,lime,3
2024-08-12,gold,7
2024-08-12,silver,4
2024-08-12,beige,3
2024-08-12,turquoise,6
2024-08-12,indigo,1
2024-08-13,red,10
2024-08-13,blue,8
2024-08-13,green,10
2024-08-13,yellow,4
2024-08-13,black,7
2024-08-13,white,7
2024-08-13,purple,11
2024-08-13,orange,3
2024-08-13,pink,7
2024-08-13,gray,5
2024-08-13,brown,3
2024-08-13,cyan,8
2024-08-13,magenta,4
2024-08-13,navy,4
2024-08-13,teal,6
2024-08-13,maroon,9
2024-08-13,lime,9
2024-08-13,gold,7
2024-08-13,silver,7
2024-08-13,beige,0
2024-08-13,turquoise,2
2024-08-13,indigo,7
2024-08-14,red,8
2024-08-14,blue,8
2024-08-14,green,6
2024-08-14,yellow,3
2024-08-14,black,9
2024-08-14,white,1
2024-08-14,purple,7
2024-08-14,orange,9
2024-08-14,pink,2
2024-08-14,gray,9
2024-08-14,brown,7
2024-08-14,cyan,0
2024-08-14,magenta,6
2024-08-14,navy,2
2024-08-14,teal,8
2024-08-14,maroon,3
2024-08-14,lime,3
2024-08-14,gold,5
2024-08-14,silver,6
2024-08-14,beige,2
2024-08-14,turquoise,3
2024-08-14,indigo,2
2024-08-15,red,13
2024-08-15,blue,8
2024-08-15,green,7
2024-08-15,yellow,1
2024-08-15,black,16
2024-08-15,white,2
2024-08-15,purple,7
2024-08-15,orange,1
2024-08-15,pink,11
2024-08-15,gray,1
2024-08-15,brown,6
2024-08-15,cyan,0
2024-08-15,magenta,5
2024-08-15,navy,11
2024-08-15,teal,5
2024-08-15,maroon,6
2024-08-15,lime,10
2024-08-15,gold,11
2024-08-15,silver,0
2024-08-15,beige,3
2024-08-15,turquoise,1
2024-08-15,indigo,7
2024-08-16,red,14
2024-08-16,blue,3
2024-08-16,green,0
2024-08-16,yellow,9
2024-08-16,black,12
2024-08-16,white,1
2024-08-16,purple,5
2024-08-16,orange,9
2024-08-16,pink,11
2024-08-16,gray,6
2024-08-16,brown,6
2024-08-16,cyan,4
2024-08-16,magenta,8
2024-08-16,navy,1
2024-08-16,teal,10
2024-08-16,maroon,1
2024-08-16,lime,8
2024-08-16,gold,7
2024-08-16,silver,5
2024-08-16,beige,3
2024-08-16,turquoise,7
2024-08-16,indigo,7
2024-08-17,red,9
2024-08-17,blue,6
2024-08-17,green,3
2024-08-17,yellow,1
2024-08-17,black,6
2024-08-17,white,8
2024-08-17,purple,6
2024-08-17,orange,8
2024-08-17,pink,7
2024-08-17,gray,6
